
公告,#genre#
CCTV8,http://171.213.36.107:8888/udp/239.93.42.39:5140
CCTV9,http://171.213.36.107:8888/udp/239.93.1.24:5140
CCTV10,http://171.213.36.107:8888/udp/239.93.1.28:5140
CCTV11,http://171.213.36.107:8888/udp/239.93.0.102:5140
CCTV12,http://171.213.36.107:8888/udp/239.93.1.30:8124
CCTV13,http://171.213.36.107:8888/udp/239.93.0.66:5140
CCTV少儿,http://171.213.36.107:8888/udp/239.93.1.29:6000
CCTV15,http://171.213.36.107:8888/udp/239.93.0.103:5140
CCTV17,http://171.213.36.107:8888/udp/239.93.0.92:5140
CCTV5,http://171.213.36.107:8888/udp/239.93.1.36:8004
CETV1,http://171.213.36.107:8888/udp/239.93.1.111:5140
CETV2,http://171.213.36.107:8888/udp/239.93.0.113:5140
CETV4,http://171.213.36.107:8888/udp/239.93.0.50:5140
CCTV1,http://171.213.36.107:8888/udp/239.93.0.148:5140
CCTV2,http://171.213.36.107:8888/udp/239.93.0.149:5140
CCTV3,http://171.213.36.107:8888/udp/239.93.0.150:5140
CCTV4,http://171.213.36.107:8888/udp/239.93.0.212:5140
CCTV5,http://171.213.36.107:8888/udp/239.93.0.158:5140
CCTV6,http://171.213.36.107:8888/udp/239.93.0.64:5140
CCTV7,http://171.213.36.107:8888/udp/239.93.0.79:5140
CCTV8,http://171.213.36.107:8888/udp/239.93.0.154:5140
CCTV9,http://171.213.36.107:8888/udp/239.93.1.64:5140
CCTV10,http://171.213.36.107:8888/udp/239.93.1.63:5140
CCTV11,http://171.213.36.107:8888/udp/239.93.0.170:5140
CCTV12,http://171.213.36.107:8888/udp/239.93.1.41:5140
CCTV新闻,http://171.213.36.107:8888/udp/239.93.0.187:5140
CCTV少儿画中,http://171.213.36.107:8888/udp/239.93.1.40:5140
CCTV音乐,http://171.213.36.107:8888/udp/239.93.0.171:5140
CCTV1,http://171.213.36.107:8888/udp/239.93.1.68:5140
CCTV1,http://171.213.36.107:8888/udp/239.93.1.87:5140
CCTV5,http://171.213.36.107:8888/udp/239.93.1.79:5140
CCTV2,http://171.213.36.107:8888/udp/239.93.1.69:5140
CCTV7,http://171.213.36.107:8888/udp/239.93.1.73:5140
CCTV8,http://171.213.36.107:8888/udp/239.93.1.74:5140
CCTV3,http://171.213.36.107:8888/udp/239.93.1.70:5140
CCTV5,http://171.213.36.107:8888/udp/239.93.1.71:5140
CCTV6,http://171.213.36.107:8888/udp/239.93.1.72:5140
CCTV9,http://171.213.36.107:8888/udp/239.93.1.75:5140
CCTV1,http://110.72.64.17:808/hls/54/index.m3u8
CCTV2,http://110.72.64.17:808/hls/97/index.m3u8
CCTV3,http://110.72.64.17:808/hls/37/index.m3u8
CCTV4,http://110.72.64.17:808/hls/113/index.m3u8
CCTV5,http://110.72.64.17:808/hls/38/index.m3u8
CCTV6,http://110.72.64.17:808/hls/39/index.m3u8
CCTV7,http://110.72.64.17:808/hls/98/index.m3u8
CCTV8,http://110.72.64.17:808/hls/40/index.m3u8
CCTV9,http://110.72.64.17:808/hls/119/index.m3u8
CCTV10,http://110.72.64.17:808/hls/99/index.m3u8
CCTV11,http://110.72.64.17:808/hls/100/index.m3u8
CCTV12,http://110.72.64.17:808/hls/101/index.m3u8
CCTV13,http://110.72.64.17:808/hls/106/index.m3u8
CCTV14,http://110.72.64.17:808/hls/105/index.m3u8
CCTV15,http://110.72.64.17:808/hls/102/index.m3u8
CCTV7,http://110.72.64.17:808/hls/5/index.m3u8
CCTV5,http://110.72.64.17:808/hls/14/index.m3u8
CCTV娱乐,http://110.72.64.17:808/hls/66/index.m3u8
CCTV9,http://110.72.64.17:808/hls/119/index.m3u8
CCTV5,http://110.72.64.17:808/hls/38/index.m3u8
CCTV6,http://110.72.64.17:808/hls/39/index.m3u8
CCTV8,http://110.72.64.17:808/hls/40/index.m3u8
CCTV1,http://110.72.64.17:808/hls/54/index.m3u8
CCTV7,http://110.72.64.17:808/hls/98/index.m3u8
CCTV12,http://110.72.64.17:808/hls/101/index.m3u8
CCTV1,http://171.8.247.34:808/hls/1/index.m3u8
CCTV2,http://171.8.247.34:808/hls/2/index.m3u8
CCTV3,http://171.8.247.34:808/hls/3/index.m3u8
CCTV4,http://171.8.247.34:808/hls/4/index.m3u8
CCTV5,http://171.8.247.34:808/hls/5/index.m3u8
CCTV6,http://171.8.247.34:808/hls/6/index.m3u8
CCTV7,http://171.8.247.34:808/hls/7/index.m3u8
CCTV8,http://171.8.247.34:808/hls/8/index.m3u8
CCTV9,http://171.8.247.34:808/hls/9/index.m3u8
CCTV10,http://171.8.247.34:808/hls/10/index.m3u8
CCTV11,http://171.8.247.34:808/hls/11/index.m3u8
CCTV12,http://171.8.247.34:808/hls/12/index.m3u8
CCTV13,http://171.8.247.34:808/hls/13/index.m3u8
CCTV14,http://171.8.247.34:808/hls/14/index.m3u8
CCTV15,http://171.8.247.34:808/hls/15/index.m3u8
CCTV1,http://58.254.14.59:808/hls/1/index.m3u8
CCTV2,http://58.254.14.59:808/hls/2/index.m3u8
CCTV3,http://58.254.14.59:808/hls/3/index.m3u8
CCTV4,http://58.254.14.59:808/hls/4/index.m3u8
CCTV5,http://58.254.14.59:808/hls/5/index.m3u8
CCTV5,http://58.254.14.59:808/hls/99/index.m3u8
CCTV6,http://58.254.14.59:808/hls/6/index.m3u8
CCTV7,http://58.254.14.59:808/hls/7/index.m3u8
CCTV8,http://58.254.14.59:808/hls/8/index.m3u8
CCTV9,http://58.254.14.59:808/hls/9/index.m3u8
CCTV10,http://58.254.14.59:808/hls/10/index.m3u8
CCTV11,http://58.254.14.59:808/hls/11/index.m3u8
CCTV12,http://58.254.14.59:808/hls/12/index.m3u8
CCTV13,http://58.254.14.59:808/hls/13/index.m3u8
CCTV14,http://58.254.14.59:808/hls/14/index.m3u8
CCTV15,http://58.254.14.59:808/hls/15/index.m3u8
CCTV1,http://110.72.78.39:808/hls/54/index.m3u8
CCTV2,http://110.72.78.39:808/hls/97/index.m3u8
CCTV3,http://110.72.78.39:808/hls/37/index.m3u8
CCTV4,http://110.72.78.39:808/hls/113/index.m3u8
CCTV5,http://110.72.78.39:808/hls/38/index.m3u8
CCTV6,http://110.72.78.39:808/hls/39/index.m3u8
CCTV7,http://110.72.78.39:808/hls/98/index.m3u8
CCTV8,http://110.72.78.39:808/hls/40/index.m3u8
CCTV9,http://110.72.78.39:808/hls/119/index.m3u8
CCTV10,http://110.72.78.39:808/hls/99/index.m3u8
CCTV11,http://110.72.78.39:808/hls/100/index.m3u8
CCTV12,http://110.72.78.39:808/hls/101/index.m3u8
CCTV13,http://110.72.78.39:808/hls/106/index.m3u8
CCTV14,http://110.72.78.39:808/hls/105/index.m3u8
CCTV15,http://110.72.78.39:808/hls/102/index.m3u8
CCTV7,http://110.72.78.39:808/hls/5/index.m3u8
CCTV5,http://110.72.78.39:808/hls/14/index.m3u8
CCTV娱乐,http://110.72.78.39:808/hls/66/index.m3u8
CCTV9,http://110.72.78.39:808/hls/119/index.m3u8
CCTV5,http://110.72.78.39:808/hls/38/index.m3u8
CCTV6,http://110.72.78.39:808/hls/39/index.m3u8
CCTV8,http://110.72.78.39:808/hls/40/index.m3u8
CCTV1,http://110.72.78.39:808/hls/54/index.m3u8
CCTV7,http://110.72.78.39:808/hls/98/index.m3u8
CCTV12,http://110.72.78.39:808/hls/101/index.m3u8
CCTV1,http://124.128.73.58:9901/tsfile/live/0001_1.m3u8
CCTV2,http://124.128.73.58:9901/tsfile/live/0002_1.m3u8
CCTV3,http://124.128.73.58:9901/tsfile/live/0003_1.m3u8
CCTV4,http://124.128.73.58:9901/tsfile/live/0004_1.m3u8
CCTV5,http://124.128.73.58:9901/tsfile/live/0005_1.m3u8
CCTV6,http://124.128.73.58:9901/tsfile/live/0006_1.m3u8
CCTV7,http://124.128.73.58:9901/tsfile/live/0007_1.m3u8
CCTV8,http://124.128.73.58:9901/tsfile/live/0008_1.m3u8
CCTV9,http://124.128.73.58:9901/tsfile/live/0009_1.m3u8
CCTV10,http://124.128.73.58:9901/tsfile/live/0010_1.m3u8
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8
CCTV15,http://124.128.73.58:9901/tsfile/live/0015_1.m3u8
CCTV1,http://220.176.157.48:8888/udp/239.252.219.200:5140
CCTV2,http://220.176.157.48:8888/udp/239.252.220.183:5140
CCTV3,http://220.176.157.48:8888/udp/239.252.219.252:5140
CCTV3,http://220.176.157.48:8888/udp/239.252.220.193:5140
CCTV4,http://220.176.157.48:8888/udp/239.252.220.184:5140
CCTV5,http://220.176.157.48:8888/udp/239.252.219.198:5140
CCTV5,http://220.176.157.48:8888/udp/239.252.219.236:5140
CCTV5,http://220.176.157.48:8888/udp/239.252.219.72:5140
CCTV6,http://220.176.157.48:8888/udp/239.252.219.237:5140
CCTV6,http://220.176.157.48:8888/udp/239.252.220.195:5140
CCTV7,http://220.176.157.48:8888/udp/239.252.220.185:5140
CCTV8,http://220.176.157.48:8888/udp/239.252.219.253:5140
CCTV8,http://220.176.157.48:8888/udp/239.252.220.196:5140
CCTV9,http://220.176.157.48:8888/udp/239.252.220.186:5140
CCTV10,http://220.176.157.48:8888/udp/239.252.220.91:5140
CCTV11,http://220.176.157.48:8888/udp/239.252.219.78:5140
CCTV12,http://220.176.157.48:8888/udp/239.252.220.187:5140
CCTV13,http://220.176.157.48:8888/udp/239.252.219.139:5140
CCTV14,http://220.176.157.48:8888/udp/239.252.220.92:5140
CCTV15,http://220.176.157.48:8888/udp/239.252.219.79:5140
CCTV17,http://220.176.157.48:8888/udp/239.252.220.192:5140
CCTV4,http://220.176.157.48:8888/udp/239.252.219.192:5140
CCTV4,http://220.176.157.48:8888/udp/239.252.219.193:5140
CCTV1,http://220.174.46.208:8888/rtp/239.253.64.120:5140
CCTV1,http://220.174.46.208:8888/rtp/239.253.64.12:5140
CCTV2,http://220.174.46.208:8888/rtp/239.253.64.195:5140
CCTV2,http://220.174.46.208:8888/rtp/239.253.64.13:5140
CCTV3,http://220.174.46.208:8888/rtp/239.253.64.244:5140
CCTV4,http://220.174.46.208:8888/rtp/239.253.64.196:5140
CCTV4,http://220.174.46.208:8888/rtp/239.253.64.15:5140
CCTV5,http://220.174.46.208:8888/rtp/239.253.64.245:5140
CCTV5,http://220.174.46.208:8888/rtp/239.253.64.100:5140
CCTV6,http://220.174.46.208:8888/rtp/239.253.64.246:5140
CCTV7,http://220.174.46.208:8888/rtp/239.253.64.54:5140
CCTV7,http://220.174.46.208:8888/rtp/239.253.64.16:5140
CCTV8,http://220.174.46.208:8888/rtp/239.253.64.247:5140
CCTV9,http://220.174.46.208:8888/rtp/239.253.64.76:5140
CCTV9,http://220.174.46.208:8888/rtp/239.253.64.242:5140
CCTV10,http://220.174.46.208:8888/rtp/239.253.64.87:5140
CCTV10,http://220.174.46.208:8888/rtp/239.253.64.18:5140
CCTV11,http://220.174.46.208:8888/rtp/239.253.64.70:5140
CCTV11,http://220.174.46.208:8888/rtp/239.253.64.19:5140
CCTV12,http://220.174.46.208:8888/rtp/239.253.64.97:5140
CCTV12,http://220.174.46.208:8888/rtp/239.253.64.20:5140
CCTV13,http://220.174.46.208:8888/rtp/239.253.64.59:5140
CCTV13,http://220.174.46.208:8888/rtp/239.253.64.21:5140
CCTV14,http://220.174.46.208:8888/rtp/239.253.64.115:5140
CCTV14,http://220.174.46.208:8888/rtp/239.253.64.22:5140
CCTV15,http://220.174.46.208:8888/rtp/239.253.64.72:5140
CCTV15,http://220.174.46.208:8888/rtp/239.253.64.23:5140
CCTV16,http://220.174.46.208:8888/rtp/239.253.64.251:5140
CCTV16,http://220.174.46.208:8888/rtp/239.253.64.126:5140
CCTV17,http://220.174.46.208:8888/rtp/239.253.64.67:5140
CCTV17,http://220.174.46.208:8888/rtp/239.253.64.53:5140
CETV1,http://220.174.46.208:8888/rtp/239.253.64.169:5140
CETV1,http://220.174.46.208:8888/rtp/239.253.64.252:5140
CETV2,http://220.174.46.208:8888/rtp/239.253.64.128:5140
CETV4,http://220.174.46.208:8888/rtp/239.253.64.139:5140
CCTV1,http://123.145.76.59:8005/udp/225.0.4.74:7980
CCTV2,http://123.145.76.59:8005/udp/225.0.4.132:7980
CCTV3,http://123.145.76.59:8005/udp/225.0.4.142:7980
CCTV4,http://123.145.76.59:8005/udp/225.0.4.176:7980
CCTV5,http://123.145.76.59:8005/udp/225.0.4.143:7980
CCTV5,http://123.145.76.59:8005/udp/225.0.4.73:7980
CCTV6,http://123.145.76.59:8005/udp/225.0.4.144:7980
CCTV7,http://123.145.76.59:8005/udp/225.0.4.127:7980
CCTV8,http://123.145.76.59:8005/udp/225.0.4.137:7980
CCTV9,http://123.145.76.59:8005/udp/225.0.4.131:7980
CCTV10,http://123.145.76.59:8005/udp/225.0.4.130:7980
CCTV11,http://123.145.76.59:8005/udp/225.0.4.218:7980
CCTV12,http://123.145.76.59:8005/udp/225.0.4.129:7980
CCTV13,http://123.145.76.59:8005/udp/225.0.4.219:7980
CCTV14,http://123.145.76.59:8005/udp/225.0.4.128:7980
CCTV15,http://123.145.76.59:8005/udp/225.0.4.220:7980
CCTV17,http://123.145.76.59:8005/udp/225.0.4.179:7980
CCTV1,http://123.145.76.59:8004/udp/225.0.4.74:7980
CCTV2,http://123.145.76.59:8004/udp/225.0.4.132:7980
CCTV3,http://123.145.76.59:8004/udp/225.0.4.142:7980
CCTV4,http://123.145.76.59:8004/udp/225.0.4.176:7980
CCTV5,http://123.145.76.59:8004/udp/225.0.4.143:7980
CCTV5,http://123.145.76.59:8004/udp/225.0.4.73:7980
CCTV6,http://123.145.76.59:8004/udp/225.0.4.144:7980
CCTV7,http://123.145.76.59:8004/udp/225.0.4.127:7980
CCTV8,http://123.145.76.59:8004/udp/225.0.4.137:7980
CCTV9,http://123.145.76.59:8004/udp/225.0.4.131:7980
CCTV10,http://123.145.76.59:8004/udp/225.0.4.130:7980
CCTV11,http://123.145.76.59:8004/udp/225.0.4.218:7980
CCTV12,http://123.145.76.59:8004/udp/225.0.4.129:7980
CCTV13,http://123.145.76.59:8004/udp/225.0.4.219:7980
CCTV14,http://123.145.76.59:8004/udp/225.0.4.128:7980
CCTV15,http://123.145.76.59:8004/udp/225.0.4.220:7980
CCTV17,http://123.145.76.59:8004/udp/225.0.4.179:7980
CCTV1,http://123.145.76.59:8001/udp/225.0.4.74:7980
CCTV2,http://123.145.76.59:8001/udp/225.0.4.132:7980
CCTV3,http://123.145.76.59:8001/udp/225.0.4.142:7980
CCTV4,http://123.145.76.59:8001/udp/225.0.4.176:7980
CCTV5,http://123.145.76.59:8001/udp/225.0.4.143:7980
CCTV5,http://123.145.76.59:8001/udp/225.0.4.73:7980
CCTV6,http://123.145.76.59:8001/udp/225.0.4.144:7980
CCTV7,http://123.145.76.59:8001/udp/225.0.4.127:7980
CCTV8,http://123.145.76.59:8001/udp/225.0.4.137:7980
CCTV9,http://123.145.76.59:8001/udp/225.0.4.131:7980
CCTV10,http://123.145.76.59:8001/udp/225.0.4.130:7980
CCTV11,http://123.145.76.59:8001/udp/225.0.4.218:7980
CCTV12,http://123.145.76.59:8001/udp/225.0.4.129:7980
CCTV13,http://123.145.76.59:8001/udp/225.0.4.219:7980
CCTV14,http://123.145.76.59:8001/udp/225.0.4.128:7980
CCTV15,http://123.145.76.59:8001/udp/225.0.4.220:7980
CCTV17,http://123.145.76.59:8001/udp/225.0.4.179:7980
CCTV1,http://123.145.76.59:8002/udp/225.0.4.74:7980
CCTV2,http://123.145.76.59:8002/udp/225.0.4.132:7980
CCTV3,http://123.145.76.59:8002/udp/225.0.4.142:7980
CCTV4,http://123.145.76.59:8002/udp/225.0.4.176:7980
CCTV5,http://123.145.76.59:8002/udp/225.0.4.143:7980
CCTV5,http://123.145.76.59:8002/udp/225.0.4.73:7980
CCTV6,http://123.145.76.59:8002/udp/225.0.4.144:7980
CCTV7,http://123.145.76.59:8002/udp/225.0.4.127:7980
CCTV8,http://123.145.76.59:8002/udp/225.0.4.137:7980
CCTV9,http://123.145.76.59:8002/udp/225.0.4.131:7980
CCTV10,http://123.145.76.59:8002/udp/225.0.4.130:7980
CCTV11,http://123.145.76.59:8002/udp/225.0.4.218:7980
CCTV12,http://123.145.76.59:8002/udp/225.0.4.129:7980
CCTV13,http://123.145.76.59:8002/udp/225.0.4.219:7980
CCTV14,http://123.145.76.59:8002/udp/225.0.4.128:7980
CCTV15,http://123.145.76.59:8002/udp/225.0.4.220:7980
CCTV17,http://123.145.76.59:8002/udp/225.0.4.179:7980
CCTV1,http://218.79.221.219:4022/udp/239.45.3.145:5140
CCTV2,http://218.79.221.219:4022/udp/239.45.1.109:5140
CCTV3,http://218.79.221.219:4022/udp/239.45.1.68:5140
CCTV4,http://218.79.221.219:4022/udp/239.45.0.2:5140
CCTV5,http://218.79.221.219:4022/udp/239.45.1.69:5140
CCTV6,http://218.79.221.219:4022/udp/239.45.1.70:5140
CCTV7,http://218.79.221.219:4022/udp/239.45.3.56:5140
CCTV8,http://218.79.221.219:4022/udp/239.45.1.71:5140
CCTV9,http://218.79.221.219:4022/udp/239.45.3.4:5140
CCTV10,http://218.79.221.219:4022/udp/239.45.3.8:5140
CCTV11,http://218.79.221.219:4022/udp/239.45.1.196:5140
CCTV12,http://218.79.221.219:4022/udp/239.45.3.10:5140
CCTV13,http://218.79.221.219:4022/udp/239.45.1.198:5140
CCTV14,http://218.79.221.219:4022/udp/239.45.3.23:5140
CCTV15,http://218.79.221.219:4022/udp/239.45.1.200:5140
CCTV17,http://218.79.221.219:4022/udp/239.45.3.52:5140
CCTV1,http://116.25.240.89:18888/udp/239.77.1.17:5146
CCTV1,http://116.25.240.89:18888/udp/239.77.1.144:5146
CCTV1,http://116.25.240.89:18888/udp/239.77.0.86:5146
CCTV1,http://116.25.240.89:18888/udp/239.77.0.129:5146
CCTV2,http://116.25.240.89:18888/udp/239.77.1.158:5146
CCTV2,http://116.25.240.89:18888/udp/239.253.43.17:5146
CCTV2,http://116.25.240.89:18888/udp/239.77.0.137:5146
CCTV3,http://116.25.240.89:18888/udp/239.77.0.169:5146
CCTV3,http://116.25.240.89:18888/udp/239.77.0.175:5146
CCTV4,http://116.25.240.89:18888/udp/239.77.1.163:5146
CCTV4,http://116.25.240.89:18888/udp/239.77.1.166:5146
CCTV4,http://116.25.240.89:18888/udp/239.77.0.78:5146
CCTV5,http://116.25.240.89:18888/udp/239.77.0.170:5146
CCTV5,http://116.25.240.89:18888/udp/239.77.0.177:5146
CCTV5,http://116.25.240.89:18888/udp/239.77.0.87:5146
CCTV5,http://116.25.240.89:18888/udp/239.77.1.31:5146
CCTV5,http://116.25.240.89:18888/udp/239.77.1.147:5146
CCTV6,http://116.25.240.89:18888/udp/239.77.0.171:5146
CCTV6,http://116.25.240.89:18888/udp/239.77.0.178:5146
CCTV7,http://116.25.240.89:18888/udp/239.77.1.159:5146
CCTV7,http://116.25.240.89:18888/udp/239.77.1.167:5146
CCTV7,http://116.25.240.89:18888/udp/239.77.0.138:5146
CCTV8,http://116.25.240.89:18888/udp/239.77.0.172:5146
CCTV8,http://116.25.240.89:18888/udp/239.77.0.181:5146
CCTV9,http://116.25.240.89:18888/udp/239.77.1.160:5146
CCTV9,http://116.25.240.89:18888/udp/239.77.1.168:5146
CCTV9,http://116.25.240.89:18888/udp/239.77.0.135:5146
CCTV10,http://116.25.240.89:18888/udp/239.77.1.113:5146
CCTV10,http://116.25.240.89:18888/udp/239.77.1.169:5146
CCTV10,http://116.25.240.89:18888/udp/239.77.0.134:5146
CCTV11,http://116.25.240.89:18888/udp/239.77.1.238:5146
CCTV12,http://116.25.240.89:18888/udp/239.77.1.109:5146
CCTV12,http://116.25.240.89:18888/udp/239.77.1.170:5146
CCTV12,http://116.25.240.89:18888/udp/239.77.0.136:5146
CCTV13,http://116.25.240.89:18888/udp/239.77.0.188:5146
CCTV13,http://116.25.240.89:18888/udp/239.253.43.196:5146
CCTV14,http://116.25.240.89:18888/udp/239.77.1.161:5146
CCTV14,http://116.25.240.89:18888/udp/239.77.1.171:5146
CCTV14,http://116.25.240.89:18888/udp/239.77.0.133:5146
CCTV15,http://116.25.240.89:18888/udp/239.77.1.239:5146
CCTV16,http://116.25.240.89:18888/udp/239.77.0.165:5146
CCTV16,http://116.25.240.89:18888/udp/239.77.1.76:5146
CCTV16,http://116.25.240.89:18888/udp/239.77.1.98:5146
CCTV17,http://116.25.240.89:18888/udp/239.77.1.121:5146
CCTV4,http://116.25.240.89:18888/udp/239.77.0.194:5146
CCTV4,http://116.25.240.89:18888/udp/239.77.0.174:5146
CCTV1,http://220.166.245.152:66/udp/239.93.0.184:5140
CCTV2,http://220.166.245.152:66/udp/239.93.1.23:6000
CCTV3,http://220.166.245.152:66/udp/239.93.1.11:2223
CCTV4,http://220.166.245.152:66/udp/239.93.1.105:5140
CCTV5,http://220.166.245.152:66/udp/239.93.42.37:5140
CCTV6,http://220.166.245.152:66/udp/239.93.1.13:2226
CCTV7,http://220.166.245.152:66/udp/239.93.1.67:5140
CCTV8,http://220.166.245.152:66/udp/239.93.42.39:5140
CCTV9,http://220.166.245.152:66/udp/239.93.1.24:5140
CCTV10,http://220.166.245.152:66/udp/239.93.1.28:5140
CCTV11,http://220.166.245.152:66/udp/239.93.0.102:5140
CCTV12,http://220.166.245.152:66/udp/239.93.1.30:8124
CCTV13,http://220.166.245.152:66/udp/239.93.0.66:5140
CCTV少儿,http://220.166.245.152:66/udp/239.93.1.29:6000
CCTV15,http://220.166.245.152:66/udp/239.93.0.103:5140
CCTV17,http://220.166.245.152:66/udp/239.93.0.92:5140
CCTV5,http://220.166.245.152:66/udp/239.93.1.36:8004
CETV1,http://220.166.245.152:66/udp/239.93.1.111:5140
CETV2,http://220.166.245.152:66/udp/239.93.0.113:5140
CETV4,http://220.166.245.152:66/udp/239.93.0.50:5140
CCTV1,http://220.166.245.152:66/udp/239.93.0.148:5140
CCTV2,http://220.166.245.152:66/udp/239.93.0.149:5140
CCTV3,http://220.166.245.152:66/udp/239.93.0.150:5140
CCTV4,http://220.166.245.152:66/udp/239.93.0.212:5140
CCTV5,http://220.166.245.152:66/udp/239.93.0.158:5140
CCTV6,http://220.166.245.152:66/udp/239.93.0.64:5140
CCTV7,http://220.166.245.152:66/udp/239.93.0.79:5140
CCTV8,http://220.166.245.152:66/udp/239.93.0.154:5140
CCTV9,http://220.166.245.152:66/udp/239.93.1.64:5140
CCTV10,http://220.166.245.152:66/udp/239.93.1.63:5140
CCTV11,http://220.166.245.152:66/udp/239.93.0.170:5140
CCTV12,http://220.166.245.152:66/udp/239.93.1.41:5140
CCTV新闻,http://220.166.245.152:66/udp/239.93.0.187:5140
CCTV少儿画中,http://220.166.245.152:66/udp/239.93.1.40:5140
CCTV音乐,http://220.166.245.152:66/udp/239.93.0.171:5140
CCTV1,http://220.166.245.152:66/udp/239.93.1.68:5140
CCTV1,http://220.166.245.152:66/udp/239.93.1.87:5140
CCTV5,http://220.166.245.152:66/udp/239.93.1.79:5140
CCTV2,http://220.166.245.152:66/udp/239.93.1.69:5140
CCTV7,http://220.166.245.152:66/udp/239.93.1.73:5140
CCTV8,http://220.166.245.152:66/udp/239.93.1.74:5140
CCTV3,http://220.166.245.152:66/udp/239.93.1.70:5140
CCTV5,http://220.166.245.152:66/udp/239.93.1.71:5140
CCTV6,http://220.166.245.152:66/udp/239.93.1.72:5140
CCTV9,http://220.166.245.152:66/udp/239.93.1.75:5140
CCTV1,http://123.144.179.112:8004/udp/225.0.4.74:7980
CCTV2,http://123.144.179.112:8004/udp/225.0.4.132:7980
CCTV3,http://123.144.179.112:8004/udp/225.0.4.142:7980
CCTV4,http://123.144.179.112:8004/udp/225.0.4.176:7980
CCTV5,http://123.144.179.112:8004/udp/225.0.4.143:7980
CCTV5,http://123.144.179.112:8004/udp/225.0.4.73:7980
CCTV6,http://123.144.179.112:8004/udp/225.0.4.144:7980
CCTV7,http://123.144.179.112:8004/udp/225.0.4.127:7980
CCTV8,http://123.144.179.112:8004/udp/225.0.4.137:7980
CCTV9,http://123.144.179.112:8004/udp/225.0.4.131:7980
CCTV10,http://123.144.179.112:8004/udp/225.0.4.130:7980
CCTV11,http://123.144.179.112:8004/udp/225.0.4.218:7980
CCTV12,http://123.144.179.112:8004/udp/225.0.4.129:7980
CCTV13,http://123.144.179.112:8004/udp/225.0.4.219:7980
CCTV14,http://123.144.179.112:8004/udp/225.0.4.128:7980
CCTV15,http://123.144.179.112:8004/udp/225.0.4.220:7980
CCTV17,http://123.144.179.112:8004/udp/225.0.4.179:7980
CCTV1,http://123.144.179.112:8001/udp/225.0.4.74:7980
CCTV2,http://123.144.179.112:8001/udp/225.0.4.132:7980
CCTV3,http://123.144.179.112:8001/udp/225.0.4.142:7980
CCTV4,http://123.144.179.112:8001/udp/225.0.4.176:7980
CCTV5,http://123.144.179.112:8001/udp/225.0.4.143:7980
CCTV5,http://123.144.179.112:8001/udp/225.0.4.73:7980
CCTV6,http://123.144.179.112:8001/udp/225.0.4.144:7980
CCTV7,http://123.144.179.112:8001/udp/225.0.4.127:7980
CCTV8,http://123.144.179.112:8001/udp/225.0.4.137:7980
CCTV9,http://123.144.179.112:8001/udp/225.0.4.131:7980
CCTV10,http://123.144.179.112:8001/udp/225.0.4.130:7980
CCTV11,http://123.144.179.112:8001/udp/225.0.4.218:7980
CCTV12,http://123.144.179.112:8001/udp/225.0.4.129:7980
CCTV13,http://123.144.179.112:8001/udp/225.0.4.219:7980
CCTV14,http://123.144.179.112:8001/udp/225.0.4.128:7980
CCTV15,http://123.144.179.112:8001/udp/225.0.4.220:7980
CCTV17,http://123.144.179.112:8001/udp/225.0.4.179:7980
CCTV1,http://123.144.179.112:8002/udp/225.0.4.74:7980
CCTV2,http://123.144.179.112:8002/udp/225.0.4.132:7980
CCTV3,http://123.144.179.112:8002/udp/225.0.4.142:7980
CCTV4,http://123.144.179.112:8002/udp/225.0.4.176:7980
CCTV5,http://123.144.179.112:8002/udp/225.0.4.143:7980
CCTV5,http://123.144.179.112:8002/udp/225.0.4.73:7980
CCTV6,http://123.144.179.112:8002/udp/225.0.4.144:7980
CCTV7,http://123.144.179.112:8002/udp/225.0.4.127:7980
CCTV8,http://123.144.179.112:8002/udp/225.0.4.137:7980
CCTV9,http://123.144.179.112:8002/udp/225.0.4.131:7980
CCTV10,http://123.144.179.112:8002/udp/225.0.4.130:7980
CCTV11,http://123.144.179.112:8002/udp/225.0.4.218:7980
CCTV12,http://123.144.179.112:8002/udp/225.0.4.129:7980
